,timestamp,FPSO_choke,WELL01_ICV_BottomDP,WELL01_ICV_TopDP,WELL01_MA2_T,WELL01_MA4_P,WELL01_MA4_T,WELL01_MA_36,WELL01_MA_37,WELL01_TubingDP
236,2018-08-25,99.92247266170311,5.764381264747523,0.3219730878186969,88.66834984042553,590.3841702652397,88.34811889952154,75.89095726651482,160.1958407244786,590.387296258001
237,2018-08-26,68.70608497972292,4.146374132285527,0.5262820680628272,88.23271978417266,604.1172171914358,88.0094857051282,70.74153321839081,157.810118164794,604.7883239445911
238,2018-08-27,99.97137115296279,5.759580943570768,0.6216353488372094,88.57515124242424,591.2380260909508,88.22626628865979,75.8974661748634,176.0297151125402,591.2774693955259
239,2018-08-28,99.95906516229435,5.910110632447296,0.6049455045871559,88.62217241106718,589.5969614495332,88.23642490322581,75.92181282714056,175.46973416149066,589.5955777568332
240,2018-08-29,99.94557339449541,5.90212467771639,0.60495,88.62491991902833,589.1547358256881,88.22462733624454,75.91875656845754,176.47791155555558,589.1567642421398
241,2018-08-30,99.93269434006577,5.868538117647059,0.6048391757460919,88.62666375,588.8303379051197,88.21937572916666,75.88666862829149,176.6803840142096,588.8303576791809
242,2018-08-31,99.93015420106848,5.85857897810219,0.6058380019588638,88.62990565384615,588.5488909664886,88.21992657894737,75.88219775991426,176.54700854503463,588.5494966817496
243,2018-09-01,99.92482142857143,5.893604479065238,0.606753268292683,88.6316733463035,588.3488120581113,88.22016781456954,75.87724319630011,179.1015277027027,588.3494296812748
244,2018-09-02,99.92612033938815,5.935495019157088,0.6073856457033124,88.63156507633587,588.1394329349904,88.21829515283844,75.84926616,180.46819116607773,588.1399313476562
245,2018-09-03,99.92554706601467,5.935713759213759,0.6085186323092171,88.63131338645418,587.9403158435207,88.2156247881356,75.83912250620348,181.16412194092828,587.9404250374065
246,2018-09-04,99.93548214285715,5.894621911196912,0.6103580348499517,88.63968921161825,587.6581000952381,88.2167405464481,75.8292002813128,182.10649676258993,587.6589793627451
247,2018-09-05,99.95249941534145,5.956122417061611,0.6092661450924608,88.6349003533569,587.6155165262172,88.21497892703863,75.83220188962208,183.8856487394958,587.6144366909975
248,2018-09-06,99.95069028992177,6.003846351084813,0.6099159478435305,88.63369673728813,587.5871205706397,88.20845689655171,75.8319197547517,184.63086694772343,587.5894290964778
249,2018-09-07,99.9508983948251,5.962144236760125,0.6107896624472574,88.63451536050157,587.4360869731801,88.20794718518519,75.83063385852091,187.0188761710794,587.4425923287671
250,2018-09-08,99.9399899574669,5.934728282828283,0.6107684584178499,88.63529244186046,587.2411596408318,88.21028674074074,75.80757914544427,186.78506259541984,587.2407738336715
251,2018-09-09,99.9345342910102,5.916369185475957,0.6117782652043868,88.64312330645163,586.9949158016682,88.21454260663506,75.80422296337403,189.1621827777778,586.9937590724167
252,2018-09-10,99.93211694540088,5.93354478398314,0.616275529661017,88.64621987447698,586.9321903751235,88.20779875000001,75.79024269471292,190.46914417475728,586.932967037037
253,2018-09-11,99.94732644705883,5.892479900497512,0.6151868769074262,88.65285707317074,586.6812974117647,88.2165028708134,75.78485363689434,191.79065483870966,586.6835450949368
254,2018-09-12,99.95378741226017,5.829593668341709,0.6162853333333334,88.66432466386554,586.3994040243332,88.22118175324675,75.78229847242922,193.65793351498635,586.4046542033627
255,2018-09-13,99.96078110651975,5.880407655502392,0.6160208047105005,88.66199930851064,586.3330455922866,88.22065298245614,75.7852712118409,194.514135,586.3275169435216
256,2018-09-14,99.941977482679,5.957570202507232,0.6185910231660232,88.66572178181818,586.2275173672056,88.22126257142857,75.78122167958657,195.1470656529517,586.2310814698493
257,2018-09-15,99.94704448677723,5.9383365234375,0.6198291411042944,88.67229265151515,585.9866784849844,88.2268556060606,75.75022977207978,196.9163643382353,585.988370157385
258,2018-09-16,99.93454593267882,6.15040213592233,0.6193026694045174,88.6657326984127,586.0766505843852,88.22448272727273,75.75491651515152,199.14999827586206,586.0662360066833
259,2018-09-17,99.9374405301314,6.328241045498548,0.6202294060370009,88.66261523809523,586.065208563661,88.2217552016129,75.76343035714287,199.99789734513274,586.0661007569387
260,2018-09-18,99.93402130880298,6.288789219712526,0.6218704049844237,88.66765202643172,585.8840946902656,88.22542511627907,75.73409640677967,200.17788333333334,585.8844897565072
261,2018-09-19,99.9233682983683,6.277324027916251,0.622709797979798,88.67206282296651,585.7184749184149,88.22839664670659,75.73286075862069,200.96726506550218,585.7164090739008
262,2018-09-20,99.91094178865508,6.96949422700587,0.038203899999999937,88.67981784810128,585.2389450594693,87.93951265780731,75.73173320435309,201.9582329140461,585.5082255212677
263,2018-09-21,99.9238547421731,6.4708026748971195,-2.3989756449948403,88.07071493006994,584.3309987569061,86.90361049056604,75.72923306613227,204.29813867647061,583.6734377227723
264,2018-09-22,99.92573125596944,-1.8068471794871794,3.1176185300207035,81.48389906417113,574.0565347659981,81.49290629969418,75.71428637223975,204.76815658914728,573.3850957264958
265,2018-09-23,99.92778571428572,-5.851515901814301,-11.517407134894091,80.35621226519338,562.6645970952382,81.13576013029316,75.72345427244584,207.275945302714,558.7298494163424
266,2018-09-24,99.92418684710351,12.317767393675028,5.202292739273927,89.9614979264214,579.2275405033238,82.2488462264151,75.70392176616916,207.63303974820144,577.5977944106926
267,2018-09-25,99.91719597927973,14.762555298013245,-9.44353974654378,82.72105821782179,555.2356427232363,77.63511324022346,75.70190277522936,210.2539900423729,551.84094453125
268,2018-09-26,99.91750854075158,15.212993368421055,14.928318778801843,88.33990437106918,564.8904073206443,79.5215473006135,75.69958963133641,210.0530262798635,557.7335325415677
269,2018-09-27,99.91603468899521,5.081091745036573,-8.883750211864408,83.00011562277581,572.7491372248804,79.92685293515359,75.69880432720232,213.66501516034987,571.3911607787275
270,2018-09-28,99.9070289039039,6.416086363636364,0.723435,89.15491647826087,558.8939881381382,88.89705983498351,75.85564382803298,210.13716722338205,584.4807636363637
271,2018-09-29,99.92080378973105,6.3993,0.7155,85.45673527896996,228.6501671393643,73.13443059701493,76.10387258333334,207.39066566757492,584.4804
272,2018-09-30,99.92717150590552,6.3993,0.7155,86.15705447933884,534.6281450787401,88.21086071428572,76.1514066881029,206.51979386106623,584.4804
273,2018-10-01,99.9167070372259,6.3993,0.7155,71.81522229865772,486.3395510963794,68.98426255050505,76.21123947745168,206.0996190909091,584.4804
274,2018-10-02,99.79209144467214,6.3993,0.7155,83.32458898340249,502.8390882684426,77.3771091147541,74.21370472431077,199.0092202586207,584.4804
275,2018-10-03,0.0,6.3993,0.7155,87.978545,638.6454,88.09678,13.827078,118.0968,581.9989
276,2018-10-04,0.0,6.3993,0.7155,87.27202333333332,639.48198,86.82999333333333,3.9478676,100.20332666666667,581.9989
277,2018-10-05,0.0,6.3993,0.7155,88.71454,639.8654333333334,88.32518,3.528286,99.97964,581.9989
278,2018-10-06,6.600220884741488,0.3101242424242424,-0.27646713286713287,86.93766941747572,640.1575398496241,86.35319324324324,3.6243033034482757,100.18770490765172,640.1599913978495
279,2018-10-07,10.41981427624021,0.30572410423452767,-0.25533471337579616,86.40146936507936,639.963524543081,84.30978681818182,4.219546642857143,99.91315374545455,636.1903938461538
280,2018-10-08,9.991086336264873,-4.58945572519084,-0.22124082568807338,85.3510128021978,610.9504124676669,83.47025609375,4.599425580858086,106.27883236714976,621.1459734939759
281,2018-10-09,9.918936066666667,0.3023804597701149,-0.19709367088607593,77.69063541666667,627.4888018518518,74.156645,3.97783743537415,114.2385,549.0304761904762
282,2018-10-10,0.0,6.3993,-0.1587,86.64133000000001,640.67295,86.00735,3.528286,113.3997,581.9989
283,2018-10-11,0.0,0.3095,-0.13265,86.62113,640.738288888889,86.00277,3.528286,113.56745000000001,640.7249
284,2018-10-12,0.0,6.3993,0.7155,86.56859,640.8331999999999,88.32518,75.61983,113.51153333333333,581.9989
285,2018-10-13,0.0,6.3993,-0.0603,86.50388,640.8995666666666,88.32518,75.61983,113.7352,581.9989
286,2018-10-14,0.0,6.3993,0.7155,88.71454,640.9577,88.32518,3.528286,113.7352,581.9989
287,2018-10-15,0.0,6.3993,0.7155,88.71454,641.0237857142857,88.32518,75.61983,226.1285,581.9989
288,2018-10-16,0.0,6.3993,0.7155,88.71454,641.0550714285715,88.32518,3.5044459999999997,226.1285,581.9989
289,2018-10-17,0.0,6.3993,0.7155,88.71454,641.10041,88.32518,3.5044459999999997,114.0707,581.9989
290,2018-10-18,0.25625026666666667,0.3117,0.7155,88.71454,641.1523357142858,88.32518,3.496499333333333,226.1285,581.9989
291,2018-10-19,0.02767862857142857,6.3993,0.0644,88.71454,641.1872,88.32518,75.61983,226.1285,581.9989
292,2018-10-20,0.0,6.3993,0.7155,86.28921500000001,641.2123875,85.72748,3.512392666666667,113.84703333333334,581.9989
293,2018-10-21,0.0,0.311,0.7155,88.71454,641.2429666666667,88.32518,75.61983,226.1285,581.9989
294,2018-10-22,0.0,0.3102,0.1168,86.2365,641.273175,85.68152,3.528286,114.3224,581.9989
295,2018-10-23,0.0,6.3993,0.7155,86.22838,641.2984333333334,85.65854,3.528286,114.4063,581.9989
296,2018-10-24,0.0,0.3113,0.1464,86.21214,641.3215,85.64934,3.528286,114.4063,581.9989
297,2018-10-25,0.0,6.3993,0.7155,88.71454,641.3437,88.32518,3.5044459999999997,226.1285,641.337
298,2018-10-26,0.0,6.3993,0.7155,86.1878,213.78626666666665,85.61255,3.480606,114.0707,581.9989
299,2018-10-27,0.0,6.3993,0.7155,86.1675,641.3828,85.58034,3.480606,114.4063,581.9989
300,2018-10-28,0.0,6.3993,0.7155,86.15531,641.4,85.57574,3.5044459999999997,226.1285,581.9989
301,2018-10-29,3.9379085686274506,6.3993,0.2332,86.13222631578947,641.4163281045752,85.55733,3.514979953488372,114.59116734693878,641.4164
302,2018-10-30,0.0,0.3101,0.7155,88.71454,213.78626666666665,88.32518,75.61983,226.1285,581.9989
303,2018-10-31,0.0,6.3993,0.7155,88.71454,213.78626666666665,88.32518,75.61983,226.1285,581.9989
304,2018-11-01,0.0,6.3993,0.2749,88.71454,213.78626666666665,88.32518,75.61983,226.1285,581.9989
305,2018-11-02,0.0,0.3119,0.7155,88.71454,641.4839,88.32518,3.480606,114.4063,581.9989
306,2018-11-03,0.0,0.3107,0.7155,86.06593,641.4918749999999,85.49747,3.480606,114.741775,581.9989
307,2018-11-04,0.0,6.3993,0.7155,86.04967,641.5044666666666,88.32518,3.528286,226.1285,581.9989
308,2018-11-05,0.0,6.3993,0.7155,86.04561,641.5166,88.32518,3.528286,114.7418,581.9989
309,2018-11-06,0.0,6.3993,0.7155,86.02935,641.5282,85.45602,3.5044459999999997,115.0772,581.9989
310,2018-11-07,0.0,6.3993,0.7155,88.71454,641.5392,88.32518,3.480606,115.0772,581.9989
311,2018-11-08,0.0,6.3993,0.7155,88.71454,641.5495000000001,85.45141,3.4488193333333332,115.0772,581.9989
312,2018-11-09,0.0,6.3993,0.7155,86.00088,641.55915,85.43298,3.432926,115.0772,581.9989
313,2018-11-10,0.0,6.3993,0.7155,88.71454,641.5690666666667,88.32518,3.432926,226.1285,581.9989
314,2018-11-11,0.0,6.3993,0.7155,88.71454,641.5776999999999,88.32518,3.480606,226.1285,581.9989
315,2018-11-12,10.71083404258675,0.31051666666666666,0.38979047619047624,85.9605045283019,641.588285488959,85.41829629629629,3.4555892541133453,115.4128,641.58825
316,2018-11-13,38.26923675118709,0.31073720930232557,0.3963606060606061,85.95338142857143,641.5930596391263,85.41146733333333,3.46768338317757,111.31235625,641.5934666666667
317,2018-11-14,31.515532465968587,0.31084126984126986,0.4015,85.94338245283019,641.6001329842932,85.40532523809524,3.4502152464589235,110.01869224806201,641.5983
318,2018-11-15,31.584397568772562,0.3106576923076923,0.410118487394958,85.93353921348314,641.6092936823104,85.40102044444444,3.4369,438.95874215246636,641.60842
319,2018-11-16,15.139421855146125,0.3107641666666667,0.41663595505617973,85.92289649484536,641.616437968254,85.39370746835444,3.4449356592592597,434.5855707100592,641.6171142857144
320,2018-11-17,15.100442422731804,0.310824,0.42128382352941174,85.919394125,641.6217346385541,85.39028739130435,3.488552666666667,433.64922061281334,641.621723076923
321,2018-11-18,0.0,6.3993,0.7155,85.91543,641.6295666666666,88.32518,75.61983,226.1285,581.9989
322,2018-11-19,0.0,0.3122,0.4351,88.71454,641.6361,88.32518,75.61983,425.24905,581.9989
323,2018-11-20,0.0,0.31135,0.4388,85.89914,641.6417666666666,85.37305,3.480606,424.4103,641.6414
324,2018-11-21,0.0,6.3993,0.7155,88.71454,641.6480666666666,88.32518,75.61983,421.3908,581.9989
325,2018-11-22,0.0,6.3993,0.7155,88.71454,641.654,88.32518,3.480606,226.1285,581.9989
326,2018-11-23,0.0,6.3993,0.4583,88.71454,641.6594,88.32518,75.61983,226.1285,581.9989
327,2018-11-24,0.0,6.3993,0.7155,85.8747,641.66442,85.352295,3.480606,418.7068,581.9989
328,2018-11-25,0.0,6.3993,0.7155,88.71454,641.6697333333333,88.32518,75.61983,226.1285,581.9989
329,2018-11-26,0.0,0.3107,0.7155,88.71454,641.6745666666667,88.32518,75.61983,418.0357,581.9989
330,2018-11-27,0.0,6.3993,0.7155,85.85841,641.6789,88.32518,75.61983,417.0293,581.9989
331,2018-11-28,0.0,6.3993,0.7155,88.71454,641.6838666666666,88.32518,75.61983,416.6938,581.9989
332,2018-11-29,0.0,6.3993,0.7155,88.71454,641.6874666666666,88.32518,75.61983,416.19045,581.9989
333,2018-11-30,0.0,6.3993,0.7155,85.85026666666666,641.6919142857142,85.32693,3.496499333333333,415.771075,581.9989
334,2018-12-01,0.0012500762,6.3993,0.7155,88.71454,641.6960799999999,88.32518,3.480606,226.1285,581.9989
335,2018-12-02,0.0,6.3993,0.7155,88.71454,641.701175,88.32518,3.480606,226.1285,581.9989
336,2018-12-03,0.0,6.3993,0.7155,88.71454,641.7051,88.32518,3.528286,414.3452,581.9989
337,2018-12-04,0.0,6.3993,0.7155,88.71454,641.7084666666666,88.32518,75.61983,414.6807,581.9989
338,2018-12-05,0.0,6.3993,0.7155,85.82310333333334,641.7122333333333,85.31308,3.814365,87.398315,581.9989
339,2018-12-06,0.0,6.3993,0.7155,85.75244,641.7130000000001,88.32518,3.480606,78.172,581.9989
340,2018-12-07,0.0,6.3993,0.7155,88.71454,641.7179,88.32518,75.61983,77.668765,581.9989
341,2018-12-08,0.0,6.3993,0.7155,88.71454,641.7163333333333,88.32518,75.61983,226.1285,581.9989
342,2018-12-09,0.0,6.3993,0.7155,88.71454,641.7174,88.32518,3.432926,226.1285,581.9989
343,2018-12-10,0.0,6.3993,0.7155,88.71454,641.7201333333334,88.32518,3.480606,226.1285,581.9989
344,2018-12-11,0.0,6.3993,0.7155,85.72388,641.7225333333333,85.45141,3.3534633333333335,82.30986666666666,581.9989
345,2018-12-12,0.0,6.3993,0.7155,85.65043,641.72585,85.34999,3.4647126666666668,83.707795,581.9989
346,2018-12-13,0.0,0.3161,0.31684999999999997,86.64761999999999,640.0565750000001,86.38773499999999,16.664013,97.8548,641.1137
347,2018-12-14,0.0,1.2906333333333333,0.3710333333333333,87.74463125,628.7488909090908,87.70589,68.31804285714286,219.19476666666665,631.801594117647
348,2018-12-15,0.0,0.3181,0.29917499999999997,87.4812775,641.2630294117647,87.42283666666667,16.374531428571427,204.27291428571428,641.1350954545454
349,2018-12-16,0.0,1.4996,0.7155,87.71369,629.325,87.68789,71.42403,226.1285,636.7472571428572
350,2018-12-17,0.0,0.3037,0.3126,87.6038,636.1014333333334,88.32518,43.12619,226.1285,637.3161
351,2018-12-18,0.0012500762,1.4974666666666667,0.34240000000000004,87.75362,629.3568,88.32518,72.11061199999999,265.0467,629.38866
352,2018-12-19,0.0,8.1269,0.7964,87.78554,611.9594333333333,87.7959,73.831845,268.7373,615.0077333333334
353,2018-12-20,0.0,6.3993,0.7155,88.39006,636.906625,87.988455,34.66306,120.4453,615.5019
354,2018-12-21,0.0,6.3993,0.7155,88.71454,641.3035,88.32518,75.61983,117.0903,581.9989
355,2018-12-22,0.0,0.4577,0.3058,88.71454,639.8982,88.32518,22.425298666666666,193.5848,637.2188
356,2018-12-23,0.0,1.6248,0.34819999999999995,87.7616,630.2746666666667,88.32518,70.97901333333334,255.9882,629.47915
357,2018-12-24,0.0,1.851,0.3259,88.71454,626.9554333333333,88.32518,75.61983,226.1285,627.571
358,2018-12-25,0.0,1.6386,0.316,88.71454,629.0873,88.32518,72.49682000000001,226.1285,628.9352
359,2018-12-26,0.0,5.17895,0.546,88.71454,604.4961333333333,88.32518,73.83185,227.806,609.8911499999999
360,2018-12-27,0.0,8.8818,0.7245,88.71454,589.1657333333333,88.32518,75.23839,227.135,588.9925499999999
361,2018-12-28,0.0,8.88795,0.73515,88.71454,588.343,88.32518,75.23839,226.1285,588.2063
362,2018-12-29,0.0,8.6832,0.7769,88.18767,593.5895666666667,88.32518,75.33376,226.1285,588.7674999999999
363,2018-12-30,0.0,8.8098,0.7442,88.71454,622.5141,88.32518,47.15510999999999,212.54065,639.3263999999999
364,2018-12-31,0.0,6.3993,0.2937,88.71454,640.6268666666666,88.32518,5.149393,226.1285,640.50635
365,2019-01-01,0.0,0.3106,0.2943,87.37766,641.0071666666666,88.32518,3.575966,163.0541,641.0023
366,2019-01-02,0.0,6.3993,0.7155,86.84309,641.217025,86.66941,3.480606,163.7251,641.1993
367,2019-01-03,0.0,0.3118,0.2954,86.06593,641.3307,85.91568,3.480606,164.0606,581.9989
368,2019-01-04,0.0,6.3993,0.7155,88.71454,641.4131666666667,88.32518,75.61983,164.0606,641.3876
369,2019-01-05,0.0,6.3993,0.7155,88.71454,641.4711333333333,85.414525,75.61983,164.0606,581.9989
370,2019-01-06,0.0,2.1406666666666667,0.4001333333333334,88.12806,628.2807333333334,88.14609,69.89828,223.77994999999999,624.038775
371,2019-01-07,0.00208346,5.7637,0.5978333333333333,88.13070666666665,601.5615333333334,88.18641,75.02383499999999,227.4705,604.0658
372,2019-01-08,0.0,8.99375,0.76325,88.57618,588.8234666666667,88.32518,75.16687999999999,227.135,588.8682
373,2019-01-09,0.0,8.99295,0.75085,88.71454,588.2943,88.32518,75.61983,226.7995,588.3090000000001
374,2019-01-10,0.0,8.9518,0.7642,88.71454,587.9447333333334,88.32518,75.28607,226.1285,587.9559999999999
375,2019-01-11,0.0010417301666666666,8.93815,0.7612,88.61969,587.6422,88.32518,75.314684,226.1285,587.6507833333334
376,2019-01-12,0.0,8.9447,0.7673,88.71454,587.4754333333334,88.32518,75.33376,226.1285,587.4832
377,2019-01-13,0.0,8.9323,0.7458,88.71454,587.3124333333334,88.32518,75.33376,226.35216666666668,587.3076
378,2019-01-14,0.0,8.936399999999999,0.7548999999999999,88.71454,587.1772666666667,88.32518,75.38144,226.464,581.9989
379,2019-01-15,0.0,2.2201,0.45246666666666663,87.724872,623.614775,87.752035,59.74933571428572,176.74256,636.00996
380,2019-01-16,0.0,7.386266666666667,0.78415,88.71454,595.8506333333333,88.32518,75.38144,225.4575,598.93565
381,2019-01-17,0.0,1.8043,0.3538,88.71454,619.3353999999999,87.82735,23.26764,226.1285,609.84085
382,2019-01-18,0.0,8.83255,0.78615,88.71454,588.2303666666667,88.65117,75.33376,225.28975000000003,588.2319666666666
383,2019-01-19,0.0010417301666666666,6.3993,0.7155,88.71454,587.4476833333333,88.32518,75.38144,226.35216666666668,581.9989
384,2019-01-20,0.0,6.3993,0.7155,88.58014,587.5455000000001,88.32518,75.381435,225.28975,581.9989
385,2019-01-21,0.0012500762,6.3993,0.7155,88.71454,586.8303400000001,88.32518,75.3933575,224.7865,581.9989
386,2019-01-22,0.0,6.3993,0.7155,88.65428,586.7326,88.68237,75.41322,226.1285,581.9989
387,2019-01-23,0.0,8.9161,0.7155,88.71454,586.6525333333334,88.32518,75.40527499999999,226.1285,586.642
388,2019-01-24,0.0010417301666666666,8.913450000000001,0.6541,88.65923,586.5745333333333,88.32518,75.4171925,226.044625,586.574
389,2019-01-25,0.0,8.880500000000001,0.6496999999999999,88.71454,586.4709333333334,88.32518,75.42911,224.7865,586.4864
390,2019-01-26,0.0,8.87695,0.657,88.67108,586.3866,88.66454,75.38144,225.122,586.3726
391,2019-01-27,0.0,8.8686,0.6534500000000001,88.71454,586.3121333333333,88.60658,75.38144,225.793,581.9989
392,2019-01-28,0.0,8.7893,0.7652,88.381755,596.7082333333333,88.10574,75.30197333333332,226.1285,601.87545
393,2019-01-29,0.0,8.8628,0.7616,88.71454,586.4181333333333,88.32518,75.47679,226.1285,586.4209999999999
394,2019-01-30,0.0,8.9077,0.7751,88.71454,586.2252,88.32518,75.61983,226.1285,586.20805
395,2019-01-31,0.0,8.9052,0.7771,88.71454,586.1176,88.32518,75.61983,226.1285,581.9989
396,2019-02-01,0.0,8.9165,0.78625,88.67503,586.0530666666667,88.27148,75.42911,226.1285,586.02205
397,2019-02-02,0.0,6.3993,0.7155,88.71454,585.9914333333334,88.1909,75.38144,226.1285,585.9934
398,2019-02-03,0.0,8.8792,0.7593,88.68294,585.9745666666666,88.15057,75.47679,226.1285,585.9764
399,2019-02-04,0.0,6.9558,0.6122,88.71454,589.4419333333334,88.32518,76.00127,226.1285,595.3444
400,2019-02-05,0.0,8.8714,0.7155,88.71454,585.9653,88.32518,75.61983,226.1285,581.9989
401,2019-02-06,0.0,6.3993,0.7155,88.67899,585.8959666666667,88.14161,75.47679,225.793,581.9989
402,2019-02-07,0.0,8.8786,0.761,88.68886,585.793925,88.16401,75.42911,225.122,585.8801000000001
403,2019-02-08,0.0,8.8543,0.7547,88.71454,585.7347333333333,88.17297,75.61983,225.4575,585.8403000000001
404,2019-02-09,0.0,6.3993,0.7396,88.71454,585.6694666666667,88.21329,75.61983,226.1285,581.9989
